userid,questionid,filename,colorscale,frequency,tasktype,responseId,response,fresponse,correct,result,responseTime,confidence,sequenceid
707,98,f3_cubehelix,cubehelix,7,click,33673,612.285,0.466223,0.5,1,11854,0,2
707,99,f3_cubehelix,cubehelix,7,click,33674,405.251,0.719289,0.75,1,24117,0,2
707,100,f3_cubehelix,cubehelix,7,click,33671,363.293,1,1,1,6597,0,2
707,101,f3_rainbow,rainbow,7,click,33724,89.342,0.000633859,0,1,9520,0,2
707,102,f3_rainbow,rainbow,7,click,33721,560.4,0.268355,0.25,1,6964,0,2
707,103,f3_rainbow,rainbow,7,click,33723,769.118,0.501404,0.5,1,23744,0,2
707,104,f3_rainbow,rainbow,7,click,33722,415.257,0.740287,0.75,1,13019,0,2
707,105,f3_rainbow,rainbow,7,click,33725,455.292,0.998306,1,1,8529,0,2
707,136,f4_greyscale,greyscale,9,click,33704,600.52,0.0246266,0,1,9347,0,2
707,137,f4_greyscale,greyscale,9,click,33703,476.283,0.207642,0.25,1,7536,0,2
707,138,f4_greyscale,greyscale,9,click,33701,550.395,0.309914,0.5,0,12793,0,2
707,139,f4_greyscale,greyscale,9,click,33702,578.148,0.706419,0.75,1,14470,0,2
707,140,f4_greyscale,greyscale,9,click,33705,564.124,0.994584,1,1,3794,0,2
707,141,f4_cubehelix,cubehelix,9,click,33677,406.162,0.00753758,0,1,8308,0,2
707,142,f4_cubehelix,cubehelix,9,click,33676,654.312,0.228219,0.25,1,13111,0,2
707,143,f4_cubehelix,cubehelix,9,click,33680,648.402,0.429884,0.5,1,11200,0,2
707,144,f4_cubehelix,cubehelix,9,click,33679,641.278,0.711357,0.75,1,41203,0,2
707,145,f4_cubehelix,cubehelix,9,click,33678,588.244,0.988544,1,1,5032,0,2
707,146,f4_rainbow,rainbow,9,click,33726,405.162,0.00050768,0,1,6627,0,2
707,147,f4_rainbow,rainbow,9,click,33727,392.51,0.249715,0.25,1,17190,0,2
707,148,f4_rainbow,rainbow,9,click,33728,622.5,0.486421,0.5,1,18265,0,2
707,149,f4_rainbow,rainbow,9,click,33729,606.505,0.734123,0.75,1,11098,0,2
707,150,f4_rainbow,rainbow,9,click,33730,234.244,1,1,1,9583,0,2
707,181,f5_greyscale,greyscale,11,click,33710,511.4,0.020286,0,1,6034,0,2
707,182,f5_greyscale,greyscale,11,click,33706,593.398,0.102836,0.25,0,8928,0,2
707,183,f5_greyscale,greyscale,11,click,33708,581.411,0.24382,0.5,0,8874,0,2
707,184,f5_greyscale,greyscale,11,click,33709,614.21,0.564241,0.75,0,8764,0,2
707,185,f5_greyscale,greyscale,11,click,33707,594.21,0.937116,1,1,5072,0,2
707,186,f5_cubehelix,cubehelix,11,click,33685,219.12,0.00837567,0,1,8294,0,2
707,187,f5_cubehelix,cubehelix,11,click,33681,479.253,0.17795,0.25,1,12518,0,2
707,188,f5_cubehelix,cubehelix,11,click,33683,722.594,0.501671,0.5,1,19524,0,2
707,189,f5_cubehelix,cubehelix,11,click,33682,495.104,0.771493,0.75,1,9083,0,2
707,190,f5_cubehelix,cubehelix,11,click,33684,219.12,0.00837567,1,0,6199,0,2
707,191,f5_rainbow,rainbow,11,click,33734,90.396,0.00231358,0,1,11231,0,2
707,192,f5_rainbow,rainbow,11,click,33733,519.341,0.246939,0.25,1,6361,0,2
707,193,f5_rainbow,rainbow,11,click,33735,302.87,0.514665,0.5,1,16479,0,2
707,194,f5_rainbow,rainbow,11,click,33732,326.105,0.769038,0.75,1,32827,0,2
707,195,f5_rainbow,rainbow,11,click,33731,44.47,0.984568,1,1,6943,0,2
710,16,f1_singlehue,singlehue,3,click,33736,268.356,0.00682016,0,1,9283,0,7
710,17,f1_singlehue,singlehue,3,click,33740,235.283,0.149163,0.25,0,8868,0,7
710,18,f1_singlehue,singlehue,3,click,33739,180.564,0.291352,0.5,0,6140,0,7
710,19,f1_singlehue,singlehue,3,click,33738,732.347,0.650419,0.75,1,5727,0,7
710,20,f1_singlehue,singlehue,3,click,33737,478.25,0.986074,1,1,3840,0,7
710,21,f1_extbodyheat,extbodyheat,3,click,33767,555.286,0.0108331,0,1,3563,0,7
710,22,f1_extbodyheat,extbodyheat,3,click,33773,658.389,0.286888,0.25,1,6663,0,7
710,23,f1_extbodyheat,extbodyheat,3,click,33771,468.413,0.49221,0.5,1,4885,0,7
710,24,f1_extbodyheat,extbodyheat,3,click,33769,396.402,0.721315,0.75,1,5034,0,7
710,25,f1_extbodyheat,extbodyheat,3,click,33770,336.384,0.985643,1,1,4030,0,7
710,26,f1_spectral,spectral,3,click,33819,305.283,0.0121347,0,1,3102,0,7
710,27,f1_spectral,spectral,3,click,33816,738.447,0.26235,0.25,1,4890,0,7
710,28,f1_spectral,spectral,3,click,33811,648.386,0.515543,0.5,1,4329,0,7
710,29,f1_spectral,spectral,3,click,33814,618.318,0.82544,0.75,1,4681,0,7
710,30,f1_spectral,spectral,3,click,33812,482.383,0.985597,1,1,4485,0,7
710,61,f2_singlehue,singlehue,5,click,33744,442.343,0.0106379,0,1,4424,0,7
710,62,f2_singlehue,singlehue,5,click,33743,282.114,0.244635,0.25,1,10171,0,7
710,63,f2_singlehue,singlehue,5,click,33741,216.564,0.240751,0.5,0,12912,0,7
710,64,f2_singlehue,singlehue,5,click,33742,402.593,0.549397,0.75,0,9437,0,7
710,65,f2_singlehue,singlehue,5,click,33745,368.29,0.96948,1,1,7369,0,7
710,66,f2_extbodyheat,extbodyheat,5,click,33777,330.227,0.025955,0,1,4146,0,7
710,67,f2_extbodyheat,extbodyheat,5,click,33779,510.463,0.196685,0.25,1,4449,0,7
710,68,f2_extbodyheat,extbodyheat,5,click,33780,646.227,0.506905,0.5,1,4946,0,7
710,69,f2_extbodyheat,extbodyheat,5,click,33776,532.341,0.718505,0.75,1,6839,0,7
710,70,f2_extbodyheat,extbodyheat,5,click,33775,451.345,0.959734,1,1,3705,0,7
710,71,f2_spectral,spectral,5,click,33823,460.268,0.00011199,0,1,3928,0,7
710,72,f2_spectral,spectral,5,click,33820,635.152,0.197987,0.25,1,8479,0,7
710,73,f2_spectral,spectral,5,click,33833,605.324,0.532423,0.5,1,4239,0,7
710,74,f2_spectral,spectral,5,click,33830,773.9,0.77878,0.75,1,11722,0,7
710,75,f2_spectral,spectral,5,click,33826,777.54,0.97602,1,1,5299,0,7
710,106,f3_singlehue,singlehue,7,click,33750,237.53,0.0172625,0,1,8040,0,7
710,107,f3_singlehue,singlehue,7,click,33754,669.529,0.126629,0.25,0,8257,0,7
710,108,f3_singlehue,singlehue,7,click,33748,541.523,0.345577,0.5,0,4886,0,7
710,109,f3_singlehue,singlehue,7,click,33747,50.161,0.708185,0.75,1,6663,0,7
710,110,f3_singlehue,singlehue,7,click,33752,449.335,0.967117,1,1,4261,0,7
710,111,f3_extbodyheat,extbodyheat,7,click,33787,807.96,0.0565532,0,1,6249,0,7
710,112,f3_extbodyheat,extbodyheat,7,click,33783,501.561,0.203432,0.25,1,5190,0,7
710,113,f3_extbodyheat,extbodyheat,7,click,33784,554.228,0.478597,0.5,1,4727,0,7
710,114,f3_extbodyheat,extbodyheat,7,click,33781,393.276,0.821589,0.75,1,5529,0,7
710,115,f3_extbodyheat,extbodyheat,7,click,33785,367.288,0.976525,1,1,5422,0,7
710,116,f3_spectral,spectral,7,click,33834,393.347,0.01486,0,1,3663,0,7
710,117,f3_spectral,spectral,7,click,33839,730.236,0.217575,0.25,1,6410,0,7
710,118,f3_spectral,spectral,7,click,33842,449.185,0.463974,0.5,1,5143,0,7
710,119,f3_spectral,spectral,7,click,33836,431.253,0.72631,0.75,1,3663,0,7
710,120,f3_spectral,spectral,7,click,33843,450.288,0.96876,1,1,3379,0,7
710,151,f4_singlehue,singlehue,9,click,33758,622.71,0.0462788,0,1,4464,0,7
710,152,f4_singlehue,singlehue,9,click,33755,563.436,0.247604,0.25,1,5035,0,7
710,153,f4_singlehue,singlehue,9,click,33759,586.524,0.291753,0.5,0,10972,0,7
710,154,f4_singlehue,singlehue,9,click,33756,675.472,0.467681,0.75,0,8516,0,7
710,155,f4_singlehue,singlehue,9,click,33757,581.126,0.922711,1,1,5971,0,7
710,156,f4_extbodyheat,extbodyheat,9,click,33795,715.218,0.0558623,0,1,4653,0,7
710,157,f4_extbodyheat,extbodyheat,9,click,33794,657.164,0.132065,0.25,0,7361,0,7
710,158,f4_extbodyheat,extbodyheat,9,click,33790,252.76,0.548994,0.5,1,9682,0,7
710,159,f4_extbodyheat,extbodyheat,9,click,33792,573.237,0.891477,0.75,0,4506,0,7
710,160,f4_extbodyheat,extbodyheat,9,click,33793,242.505,0.923225,1,1,5767,0,7
710,161,f4_spectral,spectral,9,click,33845,83.216,0.0420633,0,1,6106,0,7
710,162,f4_spectral,spectral,9,click,33850,791.123,0.227104,0.25,1,9593,0,7
710,163,f4_spectral,spectral,9,click,33854,506.323,0.426037,0.5,1,4227,0,7
710,164,f4_spectral,spectral,9,click,33847,164.281,0.757289,0.75,1,6907,0,7
710,165,f4_spectral,spectral,9,click,33853,579.51,0.937517,1,1,8350,0,7
710,196,f5_singlehue,singlehue,11,click,33762,67.231,0.0304323,0,1,5923,0,7
710,197,f5_singlehue,singlehue,11,click,33760,738.425,0.168525,0.25,1,4260,0,7
710,198,f5_singlehue,singlehue,11,click,33765,322.589,0.303907,0.5,0,10103,0,7
710,199,f5_singlehue,singlehue,11,click,33761,676.58,0.570929,0.75,0,5498,0,7
710,200,f5_singlehue,singlehue,11,click,33763,516.57,0.912503,1,1,4607,0,7
710,201,f5_extbodyheat,extbodyheat,11,click,33802,592.363,0.0153574,0,1,2619,0,7
710,202,f5_extbodyheat,extbodyheat,11,click,33806,765.34,0.322897,0.25,1,4837,0,7
710,203,f5_extbodyheat,extbodyheat,11,click,33808,661.341,0.446908,0.5,1,5930,0,7
710,204,f5_extbodyheat,extbodyheat,11,click,33801,301.63,0.814446,0.75,1,6139,0,7
710,205,f5_extbodyheat,extbodyheat,11,click,33797,305.57,0.9585,1,1,4022,0,7
710,206,f5_spectral,spectral,11,click,33859,472.394,0.0109126,0,1,3913,0,7
710,207,f5_spectral,spectral,11,click,33857,628.395,0.235302,0.25,1,4598,0,7
710,208,f5_spectral,spectral,11,click,33866,642.286,0.487656,0.5,1,5537,0,7
710,209,f5_spectral,spectral,11,click,33865,546.72,0.70242,0.75,1,4383,0,7
710,210,f5_spectral,spectral,11,click,33862,47.52,0.928409,1,1,6912,0,7
711,31,f1_bodyheat,bodyheat,3,click,33904,813.158,0.142999,0,0,5706,0,15
711,32,f1_bodyheat,bodyheat,3,click,33908,668.503,0.290987,0.25,1,3599,0,15
711,33,f1_bodyheat,bodyheat,3,click,33907,461.332,0.500345,0.5,1,9621,0,15
711,34,f1_bodyheat,bodyheat,3,click,33906,600.24,0.581828,0.75,0,4979,0,15
711,35,f1_bodyheat,bodyheat,3,click,33905,496.257,0.994992,1,1,3856,0,15
711,36,f1_coolwarm,coolwarm,3,click,33863,523.259,1.13E-05,0,1,5268,0,15
711,37,f1_coolwarm,coolwarm,3,click,33868,225.138,0.221928,0.25,1,8595,0,15
711,38,f1_coolwarm,coolwarm,3,click,33858,347.53,0.475987,0.5,1,7431,0,15
711,39,f1_coolwarm,coolwarm,3,click,33870,398.356,0.716559,0.75,1,6761,0,15
711,40,f1_coolwarm,coolwarm,3,click,33861,322.376,0.995248,1,1,4065,0,15
711,41,f1_blueyellow,blueyellow,3,click,33774,294.253,0.000699039,0,1,5544,0,15
711,42,f1_blueyellow,blueyellow,3,click,33772,758.442,0.234335,0.25,1,14344,0,15
711,43,f1_blueyellow,blueyellow,3,click,33764,799.394,0.468921,0.5,1,5237,0,15
711,44,f1_blueyellow,blueyellow,3,click,33768,594.306,0.779452,0.75,1,9413,0,15
711,45,f1_blueyellow,blueyellow,3,click,33766,475.387,0.986516,1,1,5689,0,15
711,76,f2_bodyheat,bodyheat,5,click,33913,813.178,0.0505067,0,1,7359,0,15
711,77,f2_bodyheat,bodyheat,5,click,33911,668.223,0.232605,0.25,1,8161,0,15
711,78,f2_bodyheat,bodyheat,5,click,33909,643.295,0.471758,0.5,1,4370,0,15
711,79,f2_bodyheat,bodyheat,5,click,33910,371.239,0.591681,0.75,0,5203,0,15
711,80,f2_bodyheat,bodyheat,5,click,33912,747.495,0.991479,1,1,6387,0,15
711,81,f2_coolwarm,coolwarm,5,click,33874,22.451,0.0356695,0,1,10995,0,15
711,82,f2_coolwarm,coolwarm,5,click,33872,716.411,0.264487,0.25,1,5722,0,15
711,83,f2_coolwarm,coolwarm,5,click,33880,206.201,0.406979,0.5,1,12186,0,15
711,84,f2_coolwarm,coolwarm,5,click,33875,698.234,0.769111,0.75,1,12463,0,15
711,85,f2_coolwarm,coolwarm,5,click,33877,76.142,0.982112,1,1,3651,0,15
711,86,f2_blueyellow,blueyellow,5,click,33782,459.265,0.000122909,0,1,5921,0,15
711,87,f2_blueyellow,blueyellow,5,click,33786,718.464,0.193792,0.25,1,15900,0,15
711,88,f2_blueyellow,blueyellow,5,click,33788,254.375,0.513939,0.5,1,7688,0,15
711,89,f2_blueyellow,blueyellow,5,click,33778,759.348,0.742793,0.75,1,8230,0,15
711,90,f2_blueyellow,blueyellow,5,click,33789,360.34,0.981538,1,1,3896,0,15
711,121,f3_bodyheat,bodyheat,7,click,33918,399.297,0.0274882,0,1,5869,0,15
711,122,f3_bodyheat,bodyheat,7,click,33916,726.399,0.203181,0.25,1,5857,0,15
711,123,f3_bodyheat,bodyheat,7,click,33914,795.381,0.352938,0.5,0,4450,0,15
711,124,f3_bodyheat,bodyheat,7,click,33917,794.413,0.488847,0.75,0,5147,0,15
711,125,f3_bodyheat,bodyheat,7,click,33915,457.337,0.998077,1,1,3575,0,15
711,126,f3_coolwarm,coolwarm,7,click,33884,512.9,0.0324998,0,1,5043,0,15
711,127,f3_coolwarm,coolwarm,7,click,33888,655.263,0.282663,0.25,1,4883,0,15
711,128,f3_coolwarm,coolwarm,7,click,33882,425.51,0.476487,0.5,1,6259,0,15
711,129,f3_coolwarm,coolwarm,7,click,33885,418.224,0.599439,0.75,0,4979,0,15
711,130,f3_coolwarm,coolwarm,7,click,33887,364.294,0.995567,1,1,3278,0,15
711,131,f3_blueyellow,blueyellow,7,click,33810,391.343,0.0168487,0,1,3294,0,15
711,132,f3_blueyellow,blueyellow,7,click,33815,675.549,0.152926,0.25,1,13851,0,15
711,133,f3_blueyellow,blueyellow,7,click,33791,268.221,0.507263,0.5,1,6861,0,15
711,134,f3_blueyellow,blueyellow,7,click,33807,417.235,0.6577,0.75,1,66609,0,15
711,135,f3_blueyellow,blueyellow,7,click,33817,455.293,0.998954,1,1,3768,0,15
711,166,f4_bodyheat,bodyheat,9,click,33920,20.219,0.0817183,0,1,8270,0,15
711,167,f4_bodyheat,bodyheat,9,click,33921,780.488,0.186303,0.25,1,3904,0,15
711,168,f4_bodyheat,bodyheat,9,click,33919,169.435,0.396921,0.5,0,17705,0,15
711,169,f4_bodyheat,bodyheat,9,click,33923,204.488,0.528055,0.75,0,14918,0,15
711,170,f4_bodyheat,bodyheat,9,click,33922,156.124,0.921159,1,1,4843,0,15
711,171,f4_coolwarm,coolwarm,9,click,33897,408.168,0.0113439,0,1,6933,0,15
711,172,f4_coolwarm,coolwarm,9,click,33891,130.259,0.265542,0.25,1,11476,0,15
711,173,f4_coolwarm,coolwarm,9,click,33895,119.8,0.505144,0.5,1,7122,0,15
711,174,f4_coolwarm,coolwarm,9,click,33898,806.355,0.68263,0.75,1,6965,0,15
711,175,f4_coolwarm,coolwarm,9,click,33893,589.246,0.958041,1,1,5971,0,15
711,176,f4_blueyellow,blueyellow,9,click,33828,412.164,0.00479846,0,1,4145,0,15
711,177,f4_blueyellow,blueyellow,9,click,33838,722.262,0.245177,0.25,1,21563,0,15
711,178,f4_blueyellow,blueyellow,9,click,33822,688.505,0.582293,0.5,1,10671,0,15
711,179,f4_blueyellow,blueyellow,9,click,33831,415.34,0.639764,0.75,0,6689,0,15
711,180,f4_blueyellow,blueyellow,9,click,33825,566.506,0.976313,1,1,4441,0,15
711,211,f5_bodyheat,bodyheat,11,click,33928,418.299,0.0412132,0,1,6562,0,15
711,212,f5_bodyheat,bodyheat,11,click,33927,564.363,0.176476,0.25,1,6481,0,15
711,213,f5_bodyheat,bodyheat,11,click,33924,585.165,0.534837,0.5,1,8430,0,15
711,214,f5_bodyheat,bodyheat,11,click,33926,580.218,0.496779,0.75,0,4065,0,15
711,215,f5_bodyheat,bodyheat,11,click,33925,247.7,0.991288,1,1,4731,0,15
711,216,f5_coolwarm,coolwarm,11,click,33899,212.1,0.0154006,0,1,7446,0,15
711,217,f5_coolwarm,coolwarm,11,click,33900,804.371,0.238631,0.25,1,6484,0,15
711,218,f5_coolwarm,coolwarm,11,click,33903,268.251,0.436697,0.5,1,4297,0,15
711,219,f5_coolwarm,coolwarm,11,click,33902,798.225,0.634859,0.75,0,3747,0,15
711,220,f5_coolwarm,coolwarm,11,click,33901,136.38,0.907158,1,1,6830,0,15
711,221,f5_blueyellow,blueyellow,11,click,33849,560.374,0.00608287,0,1,4867,0,15
711,222,f5_blueyellow,blueyellow,11,click,33844,417.38,0.331114,0.25,1,9113,0,15
711,223,f5_blueyellow,blueyellow,11,click,33855,607.4,0.424866,0.5,1,9558,0,15
711,224,f5_blueyellow,blueyellow,11,click,33841,485.307,0.645682,0.75,0,7074,0,15
711,225,f5_blueyellow,blueyellow,11,click,33851,513.55,0.945905,1,1,4497,0,15
713,16,f1_singlehue,singlehue,3,click,33979,317.353,0.0100831,0,1,3508,0,10
713,17,f1_singlehue,singlehue,3,click,33983,473.376,0.226655,0.25,1,6660,0,10
713,18,f1_singlehue,singlehue,3,click,33981,688.234,0.416972,0.5,1,8024,0,10
713,19,f1_singlehue,singlehue,3,click,33980,772.289,0.661297,0.75,1,5514,0,10
713,20,f1_singlehue,singlehue,3,click,33982,489.243,0.987054,1,1,3472,0,10
713,21,f1_extbodyheat,extbodyheat,3,click,33930,493.28,0.0120437,0,1,5396,0,10
713,22,f1_extbodyheat,extbodyheat,3,click,33932,491.351,0.230993,0.25,1,10290,0,10
713,23,f1_extbodyheat,extbodyheat,3,click,33933,408.46,0.50771,0.5,1,9752,0,10
713,24,f1_extbodyheat,extbodyheat,3,click,33929,85.308,0.688338,0.75,1,7000,0,10
713,25,f1_extbodyheat,extbodyheat,3,click,33931,348.382,0.991463,1,1,6146,0,10
713,26,f1_spectral,spectral,3,click,33957,270.271,0.00529669,0,1,6446,0,10
713,27,f1_spectral,spectral,3,click,33956,740.464,0.243776,0.25,1,4200,0,10
713,28,f1_spectral,spectral,3,click,33955,576.227,0.506392,0.5,1,4284,0,10
713,29,f1_spectral,spectral,3,click,33954,652.287,0.736772,0.75,1,12070,0,10
713,30,f1_spectral,spectral,3,click,33958,496.374,0.997632,1,1,5654,0,10
713,61,f2_singlehue,singlehue,5,click,33984,452.345,0.0154057,0,1,2608,0,10
713,62,f2_singlehue,singlehue,5,click,33986,483.31,0.196578,0.25,1,12898,0,10
713,63,f2_singlehue,singlehue,5,click,33988,661.184,0.355688,0.5,0,5850,0,10
713,64,f2_singlehue,singlehue,5,click,33985,451.34,0.0217336,0.75,0,4248,0,10
713,65,f2_singlehue,singlehue,5,click,33987,371.291,0.966283,1,1,2802,0,10
713,66,f2_extbodyheat,extbodyheat,5,click,33935,369.288,0.0196207,0,1,3250,0,10
713,67,f2_extbodyheat,extbodyheat,5,click,33934,293.521,0.238003,0.25,1,12880,0,10
713,68,f2_extbodyheat,extbodyheat,5,click,33937,617.243,0.508178,0.5,1,23972,0,10
713,69,f2_extbodyheat,extbodyheat,5,click,33936,370.282,0.0116683,0.75,0,5964,0,10
713,70,f2_extbodyheat,extbodyheat,5,click,33938,45.46,0.974726,1,1,4887,0,10
713,71,f2_spectral,spectral,5,click,33960,498.214,0.0188005,0,1,5010,0,10
713,72,f2_spectral,spectral,5,click,33961,655.384,0.206853,0.25,1,5276,0,10
713,73,f2_spectral,spectral,5,click,33963,596.323,0.510966,0.5,1,7694,0,10
713,74,f2_spectral,spectral,5,click,33959,299.334,0.795739,0.75,1,5820,0,10
713,75,f2_spectral,spectral,5,click,33962,778.48,0.990228,1,1,3476,0,10
713,106,f3_singlehue,singlehue,7,click,33992,394.299,0.0262855,0,1,3674,0,10
713,107,f3_singlehue,singlehue,7,click,33993,683.36,0.238104,0.25,1,10640,0,10
713,108,f3_singlehue,singlehue,7,click,33990,318.277,0.280111,0.5,0,6734,0,10
713,109,f3_singlehue,singlehue,7,click,33991,537.379,0.654956,0.75,1,4950,0,10
713,110,f3_singlehue,singlehue,7,click,33989,452.34,0.979766,1,1,2746,0,10
713,111,f3_extbodyheat,extbodyheat,7,click,33939,434.334,0.0162713,0,1,4618,0,10
713,112,f3_extbodyheat,extbodyheat,7,click,33943,220.376,0.194225,0.25,1,8168,0,10
713,113,f3_extbodyheat,extbodyheat,7,click,33940,436.323,0.0384104,0.5,0,5360,0,10
713,114,f3_extbodyheat,extbodyheat,7,click,33941,400.241,0.691398,0.75,1,12874,0,10
713,115,f3_extbodyheat,extbodyheat,7,click,33942,365.291,0.993087,1,1,32073,0,10
713,116,f3_spectral,spectral,7,click,33967,390.339,0.0165744,0,1,2780,0,10
713,117,f3_spectral,spectral,7,click,33964,325.111,0.253941,0.25,1,14911,0,10
713,118,f3_spectral,spectral,7,click,33965,429.17,0.51041,0.5,1,4930,0,10
713,119,f3_spectral,spectral,7,click,33966,436.26,0.718396,0.75,1,3572,0,10
713,120,f3_spectral,spectral,7,click,33968,459.291,0.987167,1,1,5732,0,10
713,151,f4_singlehue,singlehue,9,click,33994,411.467,0.00390704,0,1,2730,0,10
713,152,f4_singlehue,singlehue,9,click,33996,485.347,0.229376,0.25,1,4078,0,10
713,153,f4_singlehue,singlehue,9,click,33997,634.444,0.398299,0.5,0,17505,0,10
713,154,f4_singlehue,singlehue,9,click,33998,444.123,0.592661,0.75,0,7788,0,10
713,155,f4_singlehue,singlehue,9,click,33995,176.98,0.831498,1,0,4112,0,10
713,156,f4_extbodyheat,extbodyheat,9,click,33944,607.569,0.0338498,0,1,6700,0,10
713,157,f4_extbodyheat,extbodyheat,9,click,33946,637.336,0.226915,0.25,1,23053,0,10
713,158,f4_extbodyheat,extbodyheat,9,click,33948,458.263,0.489815,0.5,1,3692,0,10
713,159,f4_extbodyheat,extbodyheat,9,click,33947,192.275,0.752172,0.75,1,9296,0,10
713,160,f4_extbodyheat,extbodyheat,9,click,33945,586.245,0.989652,1,1,13031,0,10
713,161,f4_spectral,spectral,9,click,33973,406.164,0.00272723,0,1,4148,0,10
713,162,f4_spectral,spectral,9,click,33969,362.489,0.21967,0.25,1,6376,0,10
713,163,f4_spectral,spectral,9,click,33972,477.32,0.482043,0.5,1,5376,0,10
713,164,f4_spectral,spectral,9,click,33970,585.479,0.709335,0.75,1,4310,0,10
713,165,f4_spectral,spectral,9,click,33971,564.508,0.96375,1,1,4432,0,10
713,196,f5_singlehue,singlehue,11,click,34001,606.617,0.0132744,0,1,4884,0,10
713,197,f5_singlehue,singlehue,11,click,34000,652.455,0.246622,0.25,1,8242,0,10
713,198,f5_singlehue,singlehue,11,click,34003,367.206,0.302146,0.5,0,6410,0,10
713,199,f5_singlehue,singlehue,11,click,33999,347.104,0.666657,0.75,1,5586,0,10
713,200,f5_singlehue,singlehue,11,click,34002,591.21,0.918574,1,1,3500,0,10
713,201,f5_extbodyheat,extbodyheat,11,click,33951,557.507,0.0327007,0,1,3258,0,10
713,202,f5_extbodyheat,extbodyheat,11,click,33952,311.401,0.227504,0.25,1,4152,0,10
713,203,f5_extbodyheat,extbodyheat,11,click,33949,467.379,0.506147,0.5,1,7544,0,10
713,204,f5_extbodyheat,extbodyheat,11,click,33953,278.77,0.707661,0.75,1,9790,0,10
713,205,f5_extbodyheat,extbodyheat,11,click,33950,775.5,0.945783,1,1,9200,0,10
713,206,f5_spectral,spectral,11,click,33976,737.571,0.00475476,0,1,2900,0,10
713,207,f5_spectral,spectral,11,click,33977,628.401,0.249366,0.25,1,3840,0,10
713,208,f5_spectral,spectral,11,click,33974,484.285,0.545381,0.5,1,3478,0,10
713,209,f5_spectral,spectral,11,click,33975,534.308,0.669069,0.75,1,4962,0,10
713,210,f5_spectral,spectral,11,click,33978,48.57,0.865282,1,0,15242,0,10
715,31,f1_bodyheat,bodyheat,3,click,34004,322.347,0.0135594,0,1,3704,0,17
715,32,f1_bodyheat,bodyheat,3,click,34008,42.263,0.253092,0.25,1,7736,0,17
715,33,f1_bodyheat,bodyheat,3,click,34006,411.298,0.493815,0.5,1,16368,0,17
715,34,f1_bodyheat,bodyheat,3,click,34007,689.334,0.696142,0.75,1,11192,0,17
715,35,f1_bodyheat,bodyheat,3,click,34005,483.247,0.985917,1,1,4648,0,17
715,36,f1_coolwarm,coolwarm,3,click,34089,512.254,0.00176737,0,1,5696,0,17
715,37,f1_coolwarm,coolwarm,3,click,34091,482.57,0.191741,0.25,1,9432,0,17
715,38,f1_coolwarm,coolwarm,3,click,34096,191.513,0.489882,0.5,1,19104,0,17
715,39,f1_coolwarm,coolwarm,3,click,34098,246.334,0.855189,0.75,0,12680,0,17
715,40,f1_coolwarm,coolwarm,3,click,34092,322.374,0.995837,1,1,3600,0,17
715,41,f1_blueyellow,blueyellow,3,click,34048,340.237,0.0482968,0,1,4376,0,17
715,42,f1_blueyellow,blueyellow,3,click,34044,718.437,0.290509,0.25,1,20088,0,17
715,43,f1_blueyellow,blueyellow,3,click,34046,289.505,0.43773,0.5,1,5256,0,17
715,44,f1_blueyellow,blueyellow,3,click,34051,550.38,0.752765,0.75,1,15120,0,17
715,45,f1_blueyellow,blueyellow,3,click,34042,476.402,0.974409,1,1,3152,0,17
715,76,f2_bodyheat,bodyheat,5,click,34013,442.339,0.0172979,0,1,4888,0,17
715,77,f2_bodyheat,bodyheat,5,click,34011,376.386,0.158809,0.25,1,6272,0,17
715,78,f2_bodyheat,bodyheat,5,click,34012,317.369,0.479015,0.5,1,12416,0,17
715,79,f2_bodyheat,bodyheat,5,click,34010,287.274,0.681452,0.75,1,15032,0,17
715,80,f2_bodyheat,bodyheat,5,click,34009,358.289,0.982251,1,1,3472,0,17
715,81,f2_coolwarm,coolwarm,5,click,34105,361.256,0.00170826,0,1,4464,0,17
715,82,f2_coolwarm,coolwarm,5,click,34100,547.524,0.221379,0.25,1,10440,0,17
715,83,f2_coolwarm,coolwarm,5,click,34102,642.541,0.45306,0.5,1,10688,0,17
715,84,f2_coolwarm,coolwarm,5,click,34107,549.332,0.796563,0.75,1,9496,0,17
715,85,f2_coolwarm,coolwarm,5,click,34104,43.41,0.985636,1,1,5688,0,17
715,86,f2_blueyellow,blueyellow,5,click,34059,795.455,0.033469,0,1,2784,0,17
715,87,f2_blueyellow,blueyellow,5,click,34053,670.387,0.225476,0.25,1,8632,0,17
715,88,f2_blueyellow,blueyellow,5,click,34056,447.389,0.441548,0.5,1,7712,0,17
715,89,f2_blueyellow,blueyellow,5,click,34058,321.295,0.739067,0.75,1,13376,0,17
715,90,f2_blueyellow,blueyellow,5,click,34054,369.34,0.966076,1,1,2648,0,17
715,121,f3_bodyheat,bodyheat,7,click,34014,394.284,0.0177939,0,1,8304,0,17
715,122,f3_bodyheat,bodyheat,7,click,34015,622.362,0.270964,0.25,1,7160,0,17
715,123,f3_bodyheat,bodyheat,7,click,34016,189.205,0.446701,0.5,1,14952,0,17
715,124,f3_bodyheat,bodyheat,7,click,34021,459.375,0.608365,0.75,0,15592,0,17
715,125,f3_bodyheat,bodyheat,7,click,34018,453.335,0.989297,1,1,3272,0,17
715,126,f3_coolwarm,coolwarm,7,click,34118,585.568,0.0133157,0,1,8168,0,17
